,text,label
7625,"Asia stocks find support, oil still unstable  ",0
7626,Support for Merkel dips further on German refugee fears ,0
7627,"UK services firms defy global jitters, but risks lie ahead - PMI:  ",0
7628,Militant in Islamic State video believed to be British bouncy castle salesman:  ,0
7629,Trump steps up attacks with 'bimbo' tweet before Fox News debate:  ,0
7630,Insight: Parmesan bonds replace bank loans in Italy's new credit order  ,0
7631,Oregon standoff ends after 41 days with dramatic surrender  ,0
7632,Taliban factions divided on taking part in peace process:  ,0
7633,Nevada will be a test of Bernie Sanders appeal to minority voters  ,0
7634,UBS rates bankers' behaviour in performance review revamp - sources  ,0
7635,Powerball jackpot to be split between holders of three tickets sold in three states:  ,0
7636,"Britain's unions ready to join fight to stay in European Union, top official says ",0
7637,"BBC bosses unaware of star's sex crimes, but culture flawed - report",0
7638,On a Mediterranean rescue with Italian police. Part of the Migrant Machine investigation:  ,0
7639,Israel says has mended fences with EU in Netanyahu-Mogherini call ,0
7640,LSE's Rolet to bow out to ease merger:  ,0
7641,Northern Ireland murder case over 1998 Omagh bombing collapses ,0
7642,U.N. will restart Syria peace talks on March 9. More here:  ,0
7643,Libya's recognized parliament rejects U.N.-backed unity government ,0
7644,Swiss say Malaysian Prime Minister Najib not accused in 1MDB probe ,0
7645,El Salvador detains ex-soldiers for 1989 Jesuit priest killings ,0
7646,"U.S., Apple ratchet up rhetoric in fight over encryption  ",0
7647,Yellen faces tough sell on Fed rate hikes in Congress:  ,0
7648,India orders universities to display large flags after protests ,0
7649, Travel insurer says sales soar on Zika fears  ,0
7650,"NATO strikes Islamic State radio station in Afghanistan, as U.S. ups campaign ",0
7651,PM Cameron wins approval from Poland's Kaczynski on deal to keep Britain in EU ,0
7652,White House: disputes over South China Sea must not involve 'bullying' ,0
7653,Wall St. muted as investors recover from selloff ,0
7654,Aid reaches residents of besieged Syrian towns: U.N. ,0
7655,"Darling of Davos, Lagarde has second IMF term sewn up ",0
7656,Ponies and princesses: Hasbro launches charm offensive for girls ,0
7657,Houston's crude reality: oil ,0
7658,Turkey's Erdogan: No intent to stop retaliatory shelling against Syrian Kurds ,0
7659,Greece says four of five migrant hotspot centers ready ,0
7660,"Quake hits eastern Indonesia island, communications down ",0
7661,Malaysia's ruling party suspends deputy chief over criticism of PM ,0
7662,Brazil's Rousseff bolstered by allied whip victory in house ,0
7663,"Canada says will lift sanctions against Iran, gives no details ",0
7664,German cabinet backs deportation law for foreign criminals ,0
7665,Rival camps bicker over teams for Syria peace talks:  ,0
7666,Elections are only days away in Niger- but it won’t be polling day for everyone:  ,0
7667,"China expects to lay off 1.8 million workers in coal, steel sectors  ",0
7668,"Mali rebel destroyed ancient Timbuktu shrines, ICC told ",0
7669,"U.S. student confesses to ""severe crimes"" in North Korea. More:  ",0
7670,Sex toys and glitter not what Oreogon protesters expected -- but that's what they got:  ,0
7671,Chicago releases videos of police shooting of black teen ,0
7672, North Korea conducts hydrogen nuclear test: North Korea TV,0
7673,Michigan Uber driver admits to deadly shooting spree - media reports  ,0
7674,Teen charged in Canada school shooting appears in court ,0
7675, Treasury says Andrew Bailey to become new chief executive of Financial Conduct Authority,0
7676,WHO sees Zika link proven in weeks as U.S. and India lead vaccine race -  ,0
7677,"More pulled out alive after Taiwan quake, about 120 people still trapped  ",0
7678,Twitter reacts to the death of ‘To Kill a Mockingbird’ author Harper Lee:  ,0
7679,President Obama boosts Clinton's pitch to Democratic voters ,0
7680,Putin to spy service: Defend Russian elections from foreign foes ,0
7681,Ugandan general sent to maximum security prison after criticizing long-ruling president:  ,0
7682,Austria threatens to extend border controls: newspaper ,0
7683,Key U.S. lawmaker suggests openness to encryption legislation after Apple order ,0
7684,Vietnam protests at 'serious violation' of sovereignty by China ,0
7685,"Japan's scandals, shaky economy erode Abe's support as polls loom ",0
7686,"A year on from Nigerian election victory, Buhari's reforms founder ",0
7687,"Kurdish militants kill three Turkish security force members: army, media ",0
7688,British Foreign Secretary Hammond calls U.N. Assange report 'ridiculous' :  ,0
7689,Nearly 30 sperm whales wash up and die on North Sea beaches ,0
7690,Russia expects Syria talks to resume by Feb. 25: ambassador to U.N. ,0
7691,Iran holds talks with Russia over missile defense upgrade:  ,0
7692,Real or Barcelona? Venezuela president's economy speech seen as own goal ,0
7693,Hong Kong riot police fire warning shots in clash with street vendors  ,0
7694,Most Americans support Obama's contested immigration plan: Reuters/Ipsos poll ,0
7695,Turkey to take additional security measures after bombing: PM Davutoglu ,0
7696,U.S. tells allies campaign to defeat Islamic State must be accelerated ,0
7697,FTSE flops as banks and miners fall:  ,0
7698,Britain says will take U.N. Yemen report 'extremely seriously':  ,0
7699,Islamic State battle turns Iraq's Ramadi into ghost town ,0
7700,How to survive high-powered yachting: hang on and don't touch anything  ,0
7701,Past weighs on island nation as Britain grapples with EU dilemma ,0
7702,Corruption scandals could foil Spanish PM Rajoy's bid to retain power ,0
7703,"Zika outbreak will worsen before it gets better, WHO head says:  ",0
7704,Greece threatened with expulsion from Schengen over migration crisis:  ,0
7705,Iranian drone flew over U.S. carrier in 'unprofessional' move: U.S. Navy ,0
7706,"Asia stocks fall on China yuan, economy worries  ",0
7707,Myanmar's Suu Kyi lauds choice of ethnic and army-backed parliamentary speakers ,0
7708,"WHO says Zika Virus spreads explosively, four million cases forecast:  ",0
7709,"Ferguson, Missouri releases proposed consent decree ",0
7710,Samsung's new Galaxy phones short on innovation in a tough 2016  ,0
7711,Israeli troops shoot and kill Palestinian attacker in West Bank: army ,0
7712,Why China's boldest overseas takeover move is more than just one company buying another:  ,0
7713, AIG to pursue spin-off of mortgage insurance unit:  ,0
7714,"Suicide bomber kills four in Yemen's Aden city: security source, residents ",0
7715,Victims of trading scam will get back record $4.2 million says UK court  ,0
7716,Australian PM leaves door open to sending refugees to New Zealand ,0
7717,Pope's comments on Trump not a personal attack: papal spokesman ,0
7718,Missing Hong Kong booksellers say arrested for 'illegal trading'  ,0
7719,86-day Palestinian hunger strike challenges Israeli detention policy ,0
7720,Britain to take in unaccompanied refugee children from conflict areas ,0
7721,Obama calls for efforts to counter Islamic State moves into Libya ,0
7722,UK finance ministry says no contingency plans for Brexit ,0
7723,"A look back at the week around the world, in   ",0
7724,'Cooler heads must prevail' - Anti-government groups urge calm after Oregon occupier killed:  ,0
7725,Cruz asks communications director to resign after video falsely depicting Rubio comments,0
7726,"Manhattan construction crane collapses, kills one ",0
7727,Turkey's Erdogan says stronger presidency not a matter of personal ambition ,0
7728,Leader of Oregon wildlife refuge occupation arrested: CNN ,0
7729,Isolated Nepal PM could be toppled by constitution crisis ,0
7730,Xerox to split in two; give Icahn three board seats: WSJ ,0
7731,Bangladesh opposition chief issues rare rebuke of Islamist killing ,0
7732,Employers plan to rein in wage increases in 2016 - survey:  ,0
7733,"Iran's elite Guards to gain regional, economic power in post-sanctions era ",0
7734,Barca ready to weave their magic at Arsenal - Luis Enrique  ,0
7735,At least 40 killed in attack on police training center in Libya's Zliten: mayor ,0
7736,Suu Kyi allies to form Myanmar ruling party after decades of struggle ,0
7737,Turkey says offers to sign migrant readmission agreements with 14 countries ,0
7738,Putin probably approved London murder of ex-KGB agent Alexander Litvinenko: British inquiry.  ,0
7739,Back to its roots: how Zika may threaten Africa ,0
7740,Al Qaeda militants seize southern Yemeni town: residents ,0
7741,Two foreign tourists wounded in shooting attack on Egyptian hotel in Hurghada.,0
7742,Turkey's pro-Kurdish opposition will join work on new constitution ,0
7743,FIFA ethics committee bans former secretary general Valcke,0
7744,"Oil prices fall as OPEC squabbles over output targets, crude stocks swell  ",0
7745,Danish parliament passes tough immigration laws ,0
7746,"Australian foreign minister met Assange lawyers, offers consular assistance  ",0
7747,Russian firepower helps Syrian forces edge toward Turkey border in major offensive:  ,0
7748,"Suicide bombing in Afghan capital, near Russian embassy: police. ",0
7749,"Julian Assange will leave Ecuador embassy, accept arrest if loses U.N. case: Wikileaks ",0
7750,"U.S. criticizes Uganda election, says concerned about Besigye's arrest ",0
7751,Syrian rebels see flaws in U.S.-Russian truce plan:  ,0
7752,Sacramento man indicted for lying about assisting militant group ,0
7753,HSBC decides to stay in Britain  ,0
7754,"Syrian opposition says temporary truce possible, but deal seems far off  ",0
7755,"A refugee will be a torch bearer in 2016, Olympic committee says:  ",0
7756,Iran starts election count to set post-sanctions power balance  ,0
7757,NATO launches sea mission against people-smugglers ,0
7758,France to recognize Palestinian state if deadlock with Israel not broken ,0
7759,"Israel feels the heat of U.S., EU and U.N. criticism ",0
7760,IOC to issue guidance as ZikaVirus spreads before Rio Games:  ,0
7761,Drone strike kills six suspected militants in central Yemen ,0
7762,"Turkey sees 70,000 Syrian refugees reaching border, 'won't close gates,' says PM ",0
7763,Slideshow: GOP battle in South Carolina  ,0
7764,"Saudi warns U.N., aid workers to leave rebel-held areas in Yemen ",0
7765,It's a tough road ahead for Maduro after dire data:  ,0
7766,U.N. chief Ban Ki-moon says Israel and Palestine must read the writing on the wall. More:  ,0
7767,Hill sees more Mercedes dominance ahead  ,0
7768,"Differences in Islam play role in refugee crisis, says UK ex-foreign minister ",0
7769,Roche eyes acquisition of Pacific Biosciences: sources  ,0
7770,Apple's Tim Cook opposes court order to unlock iPhone.,0
7771,Flint has highest rate of vacant homes in United States: report  ,0
7772,U.S. businessman jailed in Iran breaks hunger strike: mother ,0
7773,Hundreds of migrants cut through Hungary's border fence over past days ,0
7774,MPs piles pressure on watchdog over HBOS accounting probe ,0
7775,China's Xinjiang wants more mingling of ethnic groups ,0
7776,"U.S., Britain eye letting UK spy agencies seek email, chat data from U.S. companies ",0
7777,Buddhist monks scuffle with troops in Thailand over leadership protest ,0
7778,"Oil prices fall on U.S. storage glut, ongoing economic woes  ",0
7779,Bacardi demands U.S. explain giving Havana Club brand to Cuba  ,0
7780,China sends fighter jets to contested island in South China Sea: Fox News ,0
7781,Huge quake strikes off Indonesia but tsunami warnings cancelled:  ,0
7782,PM CAMERON SAYS DRAFT EU RENEGOTIATION DOCUMENT SHOWS REAL PROGRESS IN ALL FOUR AREAS WHERE UK NEEDS CHANGE BUT THERE'S MORE WORK TO DO,0
7783,South Korea minister calls for tough sanctions on North ,0
7784,Billionaire Mikhelson becomes Russia's richest man: Forbes ,0
7785,Greek political leaders to clash over pension cutback plan on Tuesday ,0
7786,Prominent Saudi cleric injured in Philippines shooting ,0
7787,Hungary is going to hold a referendum on EU plans for a mandatory migrant quotas system:  ,0
7788,Superbug review says more vaccines needed to reduce antibiotic use ,0
7789,"Cameron seeks French, EU help on deal, avoids Farage ",0
7790,China will find it tough to achieve over 6.5 percent growth over 2016-2020: state adviser ,0
7791,"Fed to hike twice in 2016, undeterred by external risks: Reuters poll",0
7792,Dozens of migrants die in the sea off Somaliland ,0
7793,New York steps up efforts on crane safety after deadly collapse  ,0
7794,China admiral talks warships with Cambodia as navy drill shores up ties ,0
7795,"Asia shares mostly firm, China sets yuan higher  ",0
7796,"Germany, Afghanistan work together to return refugees to Kabul ",0
7797,Russian parliament rejects minute's silence for slain Kremlin critic Nemtsov ,0
7798,"Militants go on a shooting rampage at a Pakistan university, killing at least 19:  ",0
7799,Gunmen kill two in Burundi attack ahead of visit by U.N.'s Ban: official ,0
7800,Documents show match-fixing at top level of world tennis,0
7801,"As Big Oil shrinks, boards plot different paths out of crisis  ",0
7802,Zika crisis pressures Vatican to soften contraception stance ,0
7803,"Trump, Cruz tensions may provide liveliest Republican debate yet ",0
7804,"Caste protests cut water to Indian capital, hit industry ",0
7805,@breakingviews says the Fed is playing with fire on bank capital. Find out more,0
7806,U.S. says making progress in aircraft carrier collaboration with India ,0
7807,"North Korea says peace treaty, halt to exercises, would end nuclear tests ",0
7808,Technology rout pushes Nasdaq to lowest close since 2014  ,0
7809,"EU must support Turkey more on refugees, says Mogherini ",0
7810,"Leonardo DiCaprio's award ""for his leadership in tackling the climate crisis"" at Davos",0
7811,Gianni Infantino replaces Sepp Blatter as FIFA president. Here's the action on Twitter:  ,0
7812,U.S. sailors held captive by Iran were held at gunpoint: U.S. military ,0
7813,"'Running out of time', EU puts Greece, Schengen on notice ",0
7814,U.S. becoming more careful in YPG ties: Turkey presidential spokesman ,0
7815,Paul Ryan was the focus of many social media jeers during Obama's SOTU speech over a perceived lack of applause. ,0
7816,Apollo Global Management nears deal to buy ADT Corp: source  ,0
7817,Why Donald Trump won't be taking part in the Republican debate in Iowa:  ,0
7818,Cameron and Merkel agree more work needed for February deal on EU reforms: spokesman ,0
7819,Poland's Walesa says will defend himself in court against new communist spy allegations ,0
7820,"EU has no plan 'B' if Britain votes to quit EU, Moscovici says:",0
7821,Media mogul Rupert Murdoch and former supermodel Jerry Hall plan to tie the knot:  ,0
7822,Groups want U.S. to adopt strong broadband privacy rules ,0
7823,Labour leader sticks to 'in' camp in Britain's EU debate ,0
7824,"U.S. can still hit climate goals despite Supreme Court pause, White House says ",0
7825,House seen passing North Korea sanctions bill Friday  ,0
7826,Muslim woman's silent Trump protest was far from spontaneous  ,0
7827,Platini withdraws candidacy for FIFA presidency ,0
7828,Support dips for Irish PM's party ahead of election: poll ,0
7829,China offers rewards for online 'terrorist' tip-offs - Xinhua:  ,0
7830,Hunger soars in CAR as nearly 2.5 million face food shortages ,0
7831,Former Oklahoma policeman sentenced to 263 years for raping four women:  ,0
7832,The Exchange: Garry Kasparov forecasts bloody regime change in Russia.,0
7833,Spanish government pact dealt fatal blow hours after announcement ,0
7834,Cameron's morning after: how Brexit divorce gets messy ,0
7835,EU's real brake isn't Britain but Franco-German impasse ,0
7836,"Unknown gunmen shoot, wound Georgian opposition leader Petriashvili: ministry ",0
7837,"FTSE falls as financials falter, Morrisons gains on deal:  ",0
7838,Major airlines offer to re-assign crew from Zika-hit routes.  ,0
7839,"Faced with new influx, Turkey's open door for migrants may be closing ",0
7840,Italian killed in Egypt was interrogated for days: forensics expert ,0
7841,"Eurotunnel wants France, UK to pay migrant crisis bill:  ",0
7842,Kremlin critic Navalny files lawsuit against Putin ,0
7843,Global stocks dumped for safe havens as bank fears flare  ,0
7844,"More survivors rescued two days after Taiwan quake, but death toll could exceed 100:  ",0
7845,Good year for deaths drives profit rise for British funeral firm:  ,0
7846,Brazil Supreme Court votes to indict lower house speaker on graft charges ,0
7847,House GOP readies legal action to stop Obama Guantanamo plan,0
7848,"Spread of Zika alarming, 4 million cases a possibility: WHO -  ",0
7849,Rubio takes Wall Street,0
7850,Pakistani university reopens after attack; teachers allowed guns ,0
7851,"North Korean patrol boat crosses to South, retreats after warning shots ",0
7852,Many Americans unwittingly own a piece of the gun industry. Do you?,0
7853,Kurds say investigating suspected Islamic State chemical attack in Iraq ,0
7854,NASA delays space station cargo run due to mold on packing bags:  ,0
7855,"Saudi court commutes Palestinian poet's death sentence to jail, lashes: lawyer ",0
7856,Taiwan city looks at developer's other buildings after quake collapse ,0
7857, Telefonica eyes AT&amp;T's $10 billion Latin American TV assets - sources ,0
7858,"U.S. Justice Department sues Ferguson, Missouri over police reform ",0
7859,"Six people killed in random Michigan shootings, suspect in custody ",0
7860,"Pope says Donald Trump is  'not Christian,' Trump calls comment 'disgraceful'",0
7861,Uganda says detains general critical of veteran leader ,0
7862,Child watchdogs warn of European refugee 'race to the bottom' ,0
7863,Next round of Syria peace talks to begin on March 9: U.N. -  ,0
7864,Uganda's Museveni wins election; opposition cries foul  ,0
7865,"'No deal yet' on Britain's EU renegotiation, leaders say  ",0
7866,"After Nevada, Sanders faces struggle to broaden appeal  ",0
7867,Former Italy PM Monti chides incumbent Renzi for criticising EU  ,0
7868,U.S. will support efforts to resolve political chaos on Libya: White House ,0
7869,China stocks face moment of truth after unprecedented trading halt  ,0
7870,Germany's domestic intelligence agency says ISIS sending fighters disguised as refugees:  ,0
7871,Iran begins crucial elections for parliament and Assembly of Experts: TV ,0
7872,North Korea's Kim Jong Un says H-bomb test self-defensive step against the U.S.  ,0
7873,“They said they’ll hand me over to the Islamic State.,0
7874,"Osama bin Laden wrote a letter calling on the US to fight ""catastrophic"" climate change:  ",0
7875,Haiti interim president: Election body to decide if vote deadline viable  ,0
7876,Deeply eurosceptic Britons may still vote to stay in EU: survey ,0
7877,French advisers helping Libyan forces in Benghazi: Libyan commander ,0
7878,Ferguson says wants to negotiate Justice Dept. reforms ,0
7879,"Obama visits mosque, declares attacks on Islam are attacks on all faiths.  ",0
7880,Libya's NOC warns of more Islamic State attacks on oil facilities ,0
7881,The debate on the UK remaining in the EU continues. But what would Brexit look like?  ,0
7882,Central Africans head to polls to vote for peace ,0
7883, Kerry thanks Iran for cooperation in release of 10 Navy sailors. ,0
7884,Planned Parenthood files U.S. lawsuit against group behind secret videos ,0
7885,Monster winter storm bears down on Washington D.C. area,0
7886,Zika virus discourages many Americans from Latin America travel -  ,0
7887,"Irish PM's coalition struggles ahead of election, inconclusive poll possible ",0
7888,"Clinton, Sanders race takes on angrier tone after Nevada ",0
7889,How Zika mosquitoes’ habits may foil U.S. elimination efforts:  ,0
7890,Chinese police break silence on missing Hong Kong bookseller  ,0
7891,South Korea cites North threat in calling for tough 'terror' law:  ,0
7892,Former Israeli statesman Peres returns to hospital with chest pains: Jerusalem Post ,0
7893,U.S. jobless claims rise more than expected ,0
7894,Irish PM seeks to form new government:  ,0
7895, Turkey's Erdogan says Syrian suicide bomber believed responsible for blast in Istanbul square,0
7896,Egyptian court reverses policeman's jail sentence for killing activist ,0
7897,"U.S. boosts study of Zika, birth defect link, as virus seen spreading ",0
7898,Congress approves permanent Internet access tax ban ,0
7899,Germany says credibility of Minsk peace deal for eastern Ukraine at stake ,0
7900,Moscow confirms Russians detained in Turkey over Islamic State links: RIA  ,0
7901,Head of Syrian opposition team says not optimistic about peace talks  ,0
7902,Some African states oppose AU peace force for Burundi: Gambian president ,0
7903,“They said they’ll hand me over to the Islamic State.” More ,0
7904,"UK deal done, Merkel resets sights on EU migrant plan with Turkey ",0
7905,Barclays Africa plays down impact of possible parent company exit: ,0
7906,Trump addresses his supporters ,0
7907,Asian shares seen consolidating as investor fears ease ,0
7908,Chinese Uighur suspects deny Bangkok bomb charges in court ,0
7909,U.S. health official: Widespread Zika vaccine not likely to be available for years.  ,0
7910,German-Russian ties feel Cold War-style chill over rape case ,0
7911,Islamic State video claims to show Paris attackers ,0
7912,'Turning gold into lead': Hollande squanders post-attack bounce ,0
7913,3D printing body parts?  ,0
7914,The First Lady has entered the chamber. Keep up with the latest SOTU developments here: ,0
7915,"Around 35,000 Syrians have arrived at Turkish border in 48 hours - governor  ",0
7916,Kenya says it killed head of intelligence for Somalia's Islamist insurgency ,0
7917,Egypt's Sisi tells interior minister to crack down on abuses by police ,0
7918,Russian foreign minister Lavrov thinks British government could be sued for comments relating to Litvinenko inquiry.,0
7919,Stocks fight back as oil pinballs back above $30:  ,0
7920,German spy agency got 100 tip-offs about ISIS fighters among refugees: report ,0
7921,"Two people shot at a high school in Glendale, Arizona: ",0
7922,Major powers agree to plan for 'cessation of hostilities' in Syria:  ,0
7923,Ex-IMF chief Rato faces trial over Spanish credit card use ,0
7924,Afghanistan fails to improve human rights: watchdog ,0
7925,Turkey says has hit only Islamic State targets since ceasefire started ,0
7926,Facebook shares jump 12 percent as mobile ads win big ,0
7927,Kerry issues warning as Syrian parties back halt to fighting  ,0
7928,Hawaii's Big Island declares state of emergency over dengue fever infections:  ,0
7929,South China Sea tensions surge as China lands plane on artificial island  ,0
7930,"Forensic team finds remains in Mexico dump, but no sign of 43 students:  ",0
7931,Denmark considers moving migrants to camps outside cities:   ,0
7932,South Korea says suspects North Korea may have attempted cyber attacks ,0
7933,Twitter results need to wow to reassure investors:  ,0
7934,Russia says Ukraine has until March 4 to counter lawsuit ,0
7935,"U.S. targets Islamic State with 21 strikes in Iraq, Syria: statement ",0
7936,"After refugee center attack, Swedish PM says police need more resources ",0
7937,Aristide has behind-the-scenes role in Haiti's new crisis  ,0
7938,"Montenegrin PM survives confidence vote, but partner deserts ",0
7939,Federer plans tour return in April  ,0
7940," There are another 34 detainees at Guantanamo Bay approved for transfer, need 'right place, right conditions': White House",0
7941,Slovakia's Fico expects to win March 5 vote and form government ,0
7942,Bolivia's Morales loses ground ahead of Feb. 21 referendum: poll ,0
7943,Turkish and NATO radars detected Russian jet's airspace violation: Turkish PM ,0
7944,Thousands marry in mass ceremony in South Korea ,0
7945,"Nunchaku, street fighting and swordplay by a team of youths. Meet the ninjas of Gaza:  ",0
7946,Frustrations remain for Iranians after sanctions lifted. Find out more:  ,0
7947,Hungary's referendum on migrant quotas 'in 150 days at earliest' ,0
7948,Islamic State kills dozens in Syria's Deir al-Zor city ,0
7949,Pennsylvania officials can prosecute Cosby for sex assault: judge ,0
7950,MSF seeks independent probe into bombing of Syria hospital:  ,0
7951,FBI sets up checkpoints around Oregon refuge after confrontation turns deadly ,0
7952,London's new rail line to be named after Queen Elizabeth ,0
7953,Brazil justice minister to quit as Lula probe tension grows: papers ,0
7954,Investigator asks U.N. to notify Kim Jong Un of possible probe for crimes against humanity:  ,0
7955,No government in sight as Spain's king wraps up second round of talks ,0
7956,Twelve people dead after fire at a sewing room in Moscow ,0
7957,France's Hollande sounds out environmentalist to join government in reshuffle ,0
7958,President Obama faces immigration hurdles even if he wins at high court:  ,0
7959,Russia pushes U.N. Security Council on Syria sovereignty ,0
7960,EU banking watchdog launches stress test no bank can fail  ,0
7961,U.S. says open to patrols with Philippines in waters disputed with China ,0
7962,Japan's Sharp decides to accept Foxconn takeover offer: sources,0
7963,"Storm dumps snow on Arkansas, expanding on way to Washington, D.C",0
7964,Stock futures rise on China trade data surprise:  ,0
7965,Pope to visit Mexican state ravaged by brutal drug violence ,0
7966,"Russia says U.S. planes bombed Syria's Aleppo on Wednesday, not Russian ones: TASS  ",0
7967,British nurse who recovered from Ebola back in hospital:  ,0
7968,Biden pledges faster U.S. approval for cancer drug cocktails at Davos 2016 :  ,0
7969,'No deal yet' says EU's Tusk after meeting with UK's Cameron ,0
7970,Italy says West prepared to take on Islamic State in Libya ,0
7971,Nigeria to launch new investigation of 2014 kidnap of Chibok girls ,0
7972,Afghan interior minister close to quitting as crisis deepens: sources ,0
7973,Jury selection to start in second Freddie Gray death trial ,0
7974,Three missing in collapsed Didcot power station:  ,0
7975,Obama urges Russia to stop bombing 'moderate' Syria rebels:  ,0
7976,Churches offer sanctuary as U.N. criticizes Australian asylum policy ,0
7977,"A year after 'Je suis Charlie', a divided France struggles ",0
7978,China's Xi urges state media to boost global influence ,0
7979,Section of major east-west highway in Colorado closed due to rockslides,0
7980,"Gunman kills three in Kansas workplace, shot to death by police ",0
7981,"Militia groups meet with leaders of Oregon occupation, pledge support ",0
7982,The sea is a graveyard. Reuters investigates the migration crisis:  ,0
7983,Osborne warns of deeper spending cuts after growth falls short  ,0
7984,Death toll up to 70 from Islamic State attack on Damascus: monitor.  ,0
7985,Kremlin says concerned by Turkey shelling Syrian territory ,0
7986,"Release of jailed Turkish journalists is 'defeat' for Erdogan, Dundar says ",0
7987,Egypt jails author for two years over sexually explicit novel ,0
7988,U.S. East Coast girds for up to 2-1/2 feet of snow:  ,0
7989,"Apple's Cook: While we believe FBI's intentions are good, it would be wrong for government to force us to build a backdoor into our products",0
7990,Al Qaeda group claims kidnapping of Australians in Burkina Faso ,0
7991,"Biden says he's not surprised Sanders ties Clinton in Iowa, NH, polls ",0
7992,300-up Messi makes history as Barca open big lead  ,0
7993,Investigation faults U.S. Army lab's leaders over mistaken anthrax shipments ,0
7994,Asia shares take breather as mood calms a little ,0
7995,EU envoy appalled by Putin ally's murder threats to Russian opposition figure ,0
7996,Microsoft beats Wall Street view on high demand for cloud products  ,0
7997,"Chinese flood Taiwan president-elect's Facebook, demanding return to China  ",0
7998,Peacekeepers accused of abusing children in Central African Republic: U.N. ,0
7999,Australian icebreaker rescued in Antarctica: media ,0
8000,Italian mafia earnings from drugs rival Fiat with cars ,0
8001,India's top court says Gandhis need to face trial in graft case ,0
8002,"After sanctions, Iranian and foreign firms await the good times ",0
8003,American journalists 'safe and in good health' after Bahrain release:  ,0
8004,Police raid Madrid office of China's biggest bank ,0
8005,Islamist gunmen kill 17 in Somalia beach restaurant attack ,0
8006,"Sean Penn meeting, silver screen dreams help Mexican drug lord's downfall ",0
8007,"Celine Dion's husband, René Angélil, dies after battle with cancer ",0
8008, Israeli forces kill Arab citizen wanted over Jan. 1 shooting rampage in Tel Aviv: security source,0
8009,"Oil futures drop for third session on rising crude stocks, oversupply  ",0
8010,U.S. admiral warns against Chinese fighter flights from South China Sea runways:  ,0
8011,Thai election in 2017 even if constitution is rejected: PM ,0
8012,"Australia, New Zealand urge China show restraint in South China Sea:  ",0
8013,Military invites experts to 'Hack the Pentagon':  ,0
8014,Majority of Spaniards would prefer centre-left coalition: poll ,0
8015,"UK construction growth at ten-month low, housebuilding weak:  ",0
8016,Four in 10 German economists see migrants as drag on economy: poll ,0
8017,"NATO looks to combat Russia's 'information weapon', according to draft plans:  ",0
8018,Afghan troops pull out of strategic Helmand district  ,0
8019,British Airways to resume flights to Iran ,0
8020,Erdogan says Syrian suicide bomber thought to be responsible for Istanbul attack:  ,0
8021,U.S. sends 10 Yemeni Guantanamo detainees to Oman:  ,0
8022,Trump and Clinton capture key wins on Super Tuesday. Catch up with the outcomes:  ,0
8023,Iraqi military advance reconnects Ramadi to key army base ,0
8024,French government flags possible reshuffle in February ,0
8025,"Obama's gun control measures to spark political, legal fights ",0
8026,This ancient wildebeest cousin boasted a bizarre dinosaur-like trait:  ,0
8027,Russia to call U.N. Security Council session on Syria on Friday ,0
8028,Ex-drug executive Shkreli hires lawyer to celebrities for fraud case ,0
8029,Pakistan's largest opposition party wants army chief to stay when term ends ,0
8030,"Ivory Coast sends soldiers wanted for failed coup to Burkina Faso, sources say ",0
8031,A female shark eats a male shark after a turf war in an aquarium in Seoul.  ,0
8032,Markets back on the rack:  ,0
8033,"VW recalls 680,000 brand cars in U.S. over airbag problems ",0
8034,Top Vatican cardinal says never raised abuse concerns with superiors ,0
8035,"Anxious phone calls, tense moments before Iran's Supreme Leader okayed sailors' release:  ",0
8036,IRS says experiencing computer failure  ,0
8037,Iraqi PM calls for major cabinet reshuffle ,0
8038,Dissidents hope for public recognition from Obama on Cuba visit ,0
8039,U.S. jobless claims fall more than expected:  ,0
8040,Spurs keep up title dream as Arsenal hopes hit  ,0
8041,Oil extends slide to retest $30 as Iraq pumps more crude  ,0
8042," One person killed as gunshots resume at Burkina hotel, medical personnel taking wounded away from scene",0
8043,Alabama chief justice orders halt to same-sex marriage licenses ,0
8044,Gang jailed for sex crimes in English town at centre of abuse scandal ,0
8045,Canadian pastor held in North Korea labor camp digs holes alone: CNN  ,0
8046,U.S. troop reinforcements head for embattled southern Afghan province ,0
8047,South's move out of industrial zone seen as 'declaration of war' by North Korea:  ,0
8048,"U.S. military says two more civilians killed, four hurt in air strikes ",0
8049,Travel to Australian child abuse inquiry a health risk for Vatican treasurer: lawyer ,0
8050,Hollywood's Sean Penn lied about 'Chapo' trafficking claim: lawyer  ,0
8051,Scott Kelly reflects after 11 months in space. Watch -   ,0
8052,"Suicide bomb in Afghan capital targets journalists, killing seven people:  ",0
8053,Republicans are picking sides over Trump's rift with Fox News in GOPdebate ,0
8054,"Colombian minister sees link of Zika, Guillain-Barre, three deaths  ",0
8055,Heavy gunfire heard as operation to flush out gunmen in Kashmir enters third day ,0
8056,"Somali plane hit by bomb, meant to kill all on board - minister  ",0
8057,French PM says refugee crisis threatening idea of EU: BBC ,0
8058,U.S. corporations to report best and worst of times  ,0
8059,"Iraq's Sadr calls for technocratic government, swift reform ",0
8060,Greek transport minister offers to resign after comments about PM ,0
8061,Ukraine military reports highest daily death toll since November ,0
8062,"U.S.-led coalition sees fewer fighters, lower pay in Islamic State ",0
8063,"North Korea warns against U.S., South Korea military exercises ",0
